estacao,nome,hora_manaus,nivel_cm,nivel_m,nivel_min_cm,nivel_max_cm,medicoes,ultima_medicao_manaus
14110000,Cucuí,2026-08-28 22:00:00,1726.0,17.260,1726.0,1726.0,4,2026-08-28 22:45:00
14280001,Taracuá,2026-08-28 22:00:00,1401.0,14.010,1400.0,1401.0,4,2026-08-28 22:45:00
14330000,Curicuriari,2026-08-28 22:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-28 22:45:00
14420000,Serrinha,2026-08-28 22:00:00,741.0,7.410,741.0,741.0,4,2026-08-28 22:45:00
14480002,Barcelos,2026-08-28 22:00:00,508.0,5.080,508.0,508.0,4,2026-08-28 22:45:00
14110000,Cucuí,2026-08-28 23:00:00,1726.0,17.260,1726.0,1726.0,4,2026-08-28 23:45:00
14280001,Taracuá,2026-08-28 23:00:00,1400.0,14.000,1400.0,1400.0,4,2026-08-28 23:45:00
14330000,Curicuriari,2026-08-28 23:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-28 23:45:00
14420000,Serrinha,2026-08-28 23:00:00,741.0,7.410,741.0,741.0,4,2026-08-28 23:45:00
14480002,Barcelos,2026-08-28 23:00:00,508.0,5.080,508.0,508.0,4,2026-08-28 23:45:00
14110000,Cucuí,2026-08-29 00:00:00,1726.5,17.265,1726.0,1727.0,4,2026-08-29 00:45:00
14280001,Taracuá,2026-08-29 00:00:00,1400.0,14.000,1400.0,1400.0,4,2026-08-29 00:45:00
14330000,Curicuriari,2026-08-29 00:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-29 00:45:00
14420000,Serrinha,2026-08-29 00:00:00,741.0,7.410,741.0,741.0,4,2026-08-29 00:45:00
14480002,Barcelos,2026-08-29 00:00:00,508.0,5.080,508.0,508.0,4,2026-08-29 00:45:00
14110000,Cucuí,2026-08-29 01:00:00,1727.0,17.270,1727.0,1727.0,4,2026-08-29 01:45:00
14280001,Taracuá,2026-08-29 01:00:00,1400.0,14.000,1399.0,1400.0,4,2026-08-29 01:45:00
14330000,Curicuriari,2026-08-29 01:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-29 01:45:00
14420000,Serrinha,2026-08-29 01:00:00,741.0,7.410,741.0,742.0,4,2026-08-29 01:45:00
14480002,Barcelos,2026-08-29 01:00:00,508.0,5.080,507.0,508.0,4,2026-08-29 01:45:00
14110000,Cucuí,2026-08-29 02:00:00,1727.0,17.270,1727.0,1727.0,4,2026-08-29 02:45:00
14280001,Taracuá,2026-08-29 02:00:00,1399.0,13.990,1399.0,1399.0,4,2026-08-29 02:45:00
14330000,Curicuriari,2026-08-29 02:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-29 02:45:00
14420000,Serrinha,2026-08-29 02:00:00,742.0,7.420,742.0,742.0,4,2026-08-29 02:45:00
14480002,Barcelos,2026-08-29 02:00:00,507.0,5.070,507.0,507.0,4,2026-08-29 02:45:00
14110000,Cucuí,2026-08-29 03:00:00,1727.0,17.270,1727.0,1727.0,4,2026-08-29 03:45:00
14280001,Taracuá,2026-08-29 03:00:00,1399.0,13.990,1399.0,1399.0,4,2026-08-29 03:45:00
14330000,Curicuriari,2026-08-29 03:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-29 03:45:00
14420000,Serrinha,2026-08-29 03:00:00,742.0,7.420,742.0,742.0,4,2026-08-29 03:45:00
14480002,Barcelos,2026-08-29 03:00:00,507.0,5.070,507.0,507.0,4,2026-08-29 03:45:00
14110000,Cucuí,2026-08-29 04:00:00,1727.0,17.270,1727.0,1727.0,4,2026-08-29 04:45:00
14280001,Taracuá,2026-08-29 04:00:00,1399.0,13.990,1398.0,1399.0,4,2026-08-29 04:45:00
14330000,Curicuriari,2026-08-29 04:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-29 04:45:00
14420000,Serrinha,2026-08-29 04:00:00,742.0,7.420,742.0,742.0,4,2026-08-29 04:45:00
14480002,Barcelos,2026-08-29 04:00:00,507.0,5.070,507.0,507.0,4,2026-08-29 04:45:00
14110000,Cucuí,2026-08-29 05:00:00,1727.5,17.275,1727.0,1728.0,4,2026-08-29 05:45:00
14280001,Taracuá,2026-08-29 05:00:00,1398.0,13.980,1398.0,1398.0,4,2026-08-29 05:45:00
14330000,Curicuriari,2026-08-29 05:00:00,1086.0,10.860,1086.0,1086.0,4,2026-08-29 05:45:00
14420000,Serrinha,2026-08-29 05:00:00,742.0,7.420,742.0,742.0,4,2026-08-29 05:45:00
14480002,Barcelos,2026-08-29 05:00:00,506.0,5.060,506.0,507.0,4,2026-08-29 05:45:00
14110000,Cucuí,2026-08-29 06:00:00,1728.0,17.280,1728.0,1729.0,4,2026-08-29 06:45:00
14280001,Taracuá,2026-08-29 06:00:00,1398.0,13.980,1398.0,1398.0,4,2026-08-29 06:45:00
14330000,Curicuriari,2026-08-29 06:00:00,1087.0,10.870,1087.0,1088.0,4,2026-08-29 06:45:00
14420000,Serrinha,2026-08-29 06:00:00,742.0,7.420,742.0,742.0,4,2026-08-29 06:45:00
14480002,Barcelos,2026-08-29 06:00:00,506.0,5.060,506.0,506.0,4,2026-08-29 06:45:00
14110000,Cucuí,2026-08-29 07:00:00,1728.0,17.280,1728.0,1728.0,4,2026-08-29 07:45:00
14280001,Taracuá,2026-08-29 07:00:00,1397.0,13.970,1397.0,1398.0,4,2026-08-29 07:45:00
14330000,Curicuriari,2026-08-29 07:00:00,1088.0,10.880,1087.0,1088.0,4,2026-08-29 07:45:00
14420000,Serrinha,2026-08-29 07:00:00,742.0,7.420,742.0,743.0,4,2026-08-29 07:45:00
14480002,Barcelos,2026-08-29 07:00:00,506.0,5.060,506.0,506.0,4,2026-08-29 07:45:00
14110000,Cucuí,2026-08-29 08:00:00,1728.0,17.280,1728.0,1729.0,4,2026-08-29 08:45:00
14280001,Taracuá,2026-08-29 08:00:00,1397.0,13.970,1397.0,1397.0,4,2026-08-29 08:45:00
14330000,Curicuriari,2026-08-29 08:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 08:45:00
14420000,Serrinha,2026-08-29 08:00:00,743.0,7.430,743.0,743.0,4,2026-08-29 08:45:00
14480002,Barcelos,2026-08-29 08:00:00,506.0,5.060,506.0,506.0,4,2026-08-29 08:45:00
14110000,Cucuí,2026-08-29 09:00:00,1729.0,17.290,1729.0,1729.0,4,2026-08-29 09:45:00
14280001,Taracuá,2026-08-29 09:00:00,1397.0,13.970,1397.0,1397.0,4,2026-08-29 09:45:00
14330000,Curicuriari,2026-08-29 09:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 09:45:00
14420000,Serrinha,2026-08-29 09:00:00,743.0,7.430,743.0,743.0,4,2026-08-29 09:45:00
14480002,Barcelos,2026-08-29 09:00:00,505.0,5.050,505.0,506.0,4,2026-08-29 09:45:00
14110000,Cucuí,2026-08-29 10:00:00,1729.0,17.290,1729.0,1729.0,4,2026-08-29 10:45:00
14280001,Taracuá,2026-08-29 10:00:00,1397.0,13.970,1396.0,1397.0,4,2026-08-29 10:45:00
14330000,Curicuriari,2026-08-29 10:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 10:45:00
14420000,Serrinha,2026-08-29 10:00:00,743.0,7.430,743.0,743.0,4,2026-08-29 10:45:00
14480002,Barcelos,2026-08-29 10:00:00,505.0,5.050,505.0,505.0,4,2026-08-29 10:45:00
14110000,Cucuí,2026-08-29 11:00:00,1729.0,17.290,1729.0,1729.0,4,2026-08-29 11:45:00
14280001,Taracuá,2026-08-29 11:00:00,1396.0,13.960,1396.0,1396.0,4,2026-08-29 11:45:00
14330000,Curicuriari,2026-08-29 11:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 11:45:00
14420000,Serrinha,2026-08-29 11:00:00,743.0,7.430,743.0,743.0,4,2026-08-29 11:45:00
14480002,Barcelos,2026-08-29 11:00:00,505.0,5.050,505.0,505.0,4,2026-08-29 11:45:00
14110000,Cucuí,2026-08-29 12:00:00,1729.0,17.290,1729.0,1729.0,4,2026-08-29 12:45:00
14280001,Taracuá,2026-08-29 12:00:00,1395.0,13.950,1395.0,1396.0,4,2026-08-29 12:45:00
14330000,Curicuriari,2026-08-29 12:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 12:45:00
14420000,Serrinha,2026-08-29 12:00:00,743.0,7.430,743.0,743.0,4,2026-08-29 12:45:00
14480002,Barcelos,2026-08-29 12:00:00,504.0,5.040,504.0,504.0,4,2026-08-29 12:45:00
14110000,Cucuí,2026-08-29 13:00:00,1729.0,17.290,1729.0,1729.0,4,2026-08-29 13:45:00
14280001,Taracuá,2026-08-29 13:00:00,1395.0,13.950,1395.0,1395.0,4,2026-08-29 13:45:00
14330000,Curicuriari,2026-08-29 13:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 13:45:00
14420000,Serrinha,2026-08-29 13:00:00,743.0,7.430,743.0,743.0,4,2026-08-29 13:45:00
14480002,Barcelos,2026-08-29 13:00:00,504.0,5.040,504.0,504.0,4,2026-08-29 13:45:00
14110000,Cucuí,2026-08-29 14:00:00,1729.0,17.290,1729.0,1729.0,4,2026-08-29 14:45:00
14280001,Taracuá,2026-08-29 14:00:00,1395.0,13.950,1395.0,1395.0,4,2026-08-29 14:45:00
14330000,Curicuriari,2026-08-29 14:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 14:45:00
14420000,Serrinha,2026-08-29 14:00:00,743.0,7.430,743.0,744.0,4,2026-08-29 14:45:00
14480002,Barcelos,2026-08-29 14:00:00,504.0,5.040,503.0,504.0,4,2026-08-29 14:45:00
14110000,Cucuí,2026-08-29 15:00:00,1729.5,17.295,1729.0,1730.0,4,2026-08-29 15:45:00
14280001,Taracuá,2026-08-29 15:00:00,1394.0,13.940,1394.0,1394.0,4,2026-08-29 15:45:00
14330000,Curicuriari,2026-08-29 15:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-29 15:45:00
14420000,Serrinha,2026-08-29 15:00:00,743.0,7.430,743.0,744.0,4,2026-08-29 15:45:00
14480002,Barcelos,2026-08-29 15:00:00,503.0,5.030,503.0,503.0,4,2026-08-29 15:45:00
14110000,Cucuí,2026-08-29 16:00:00,1730.0,17.300,1730.0,1730.0,4,2026-08-29 16:45:00
14280001,Taracuá,2026-08-29 16:00:00,1394.0,13.940,1394.0,1394.0,4,2026-08-29 16:45:00
14330000,Curicuriari,2026-08-29 16:00:00,1089.0,10.890,1088.0,1089.0,4,2026-08-29 16:45:00
14420000,Serrinha,2026-08-29 16:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 16:45:00
14480002,Barcelos,2026-08-29 16:00:00,503.0,5.030,503.0,503.0,4,2026-08-29 16:45:00
14110000,Cucuí,2026-08-29 17:00:00,1730.0,17.300,1730.0,1731.0,4,2026-08-29 17:45:00
14280001,Taracuá,2026-08-29 17:00:00,1394.0,13.940,1394.0,1394.0,4,2026-08-29 17:45:00
14330000,Curicuriari,2026-08-29 17:00:00,1089.0,10.890,1088.0,1089.0,4,2026-08-29 17:45:00
14420000,Serrinha,2026-08-29 17:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 17:45:00
14480002,Barcelos,2026-08-29 17:00:00,503.0,5.030,503.0,503.0,4,2026-08-29 17:45:00
14110000,Cucuí,2026-08-29 18:00:00,1731.0,17.310,1730.0,1731.0,4,2026-08-29 18:45:00
14280001,Taracuá,2026-08-29 18:00:00,1393.0,13.930,1393.0,1394.0,4,2026-08-29 18:45:00
14330000,Curicuriari,2026-08-29 18:00:00,1088.5,10.885,1088.0,1089.0,4,2026-08-29 18:45:00
14420000,Serrinha,2026-08-29 18:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 18:45:00
14480002,Barcelos,2026-08-29 18:00:00,503.0,5.030,502.0,503.0,4,2026-08-29 18:45:00
14110000,Cucuí,2026-08-29 19:00:00,1731.0,17.310,1731.0,1731.0,4,2026-08-29 19:45:00
14280001,Taracuá,2026-08-29 19:00:00,1393.0,13.930,1393.0,1393.0,4,2026-08-29 19:45:00
14330000,Curicuriari,2026-08-29 19:00:00,1088.0,10.880,1088.0,1089.0,4,2026-08-29 19:45:00
14420000,Serrinha,2026-08-29 19:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 19:45:00
14480002,Barcelos,2026-08-29 19:00:00,502.5,5.025,502.0,503.0,4,2026-08-29 19:45:00
14110000,Cucuí,2026-08-29 20:00:00,1731.0,17.310,1731.0,1731.0,4,2026-08-29 20:45:00
14280001,Taracuá,2026-08-29 20:00:00,1393.0,13.930,1393.0,1393.0,4,2026-08-29 20:45:00
14330000,Curicuriari,2026-08-29 20:00:00,1088.0,10.880,1088.0,1089.0,4,2026-08-29 20:45:00
14420000,Serrinha,2026-08-29 20:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 20:45:00
14480002,Barcelos,2026-08-29 20:00:00,502.0,5.020,502.0,502.0,4,2026-08-29 20:45:00
14110000,Cucuí,2026-08-29 21:00:00,1731.0,17.310,1731.0,1731.0,4,2026-08-29 21:45:00
14280001,Taracuá,2026-08-29 21:00:00,1392.0,13.920,1392.0,1393.0,4,2026-08-29 21:45:00
14330000,Curicuriari,2026-08-29 21:00:00,1088.0,10.880,1088.0,1089.0,4,2026-08-29 21:45:00
14420000,Serrinha,2026-08-29 21:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 21:45:00
14480002,Barcelos,2026-08-29 21:00:00,502.0,5.020,502.0,502.0,4,2026-08-29 21:45:00
14110000,Cucuí,2026-08-29 22:00:00,1731.0,17.310,1731.0,1731.0,4,2026-08-29 22:45:00
14280001,Taracuá,2026-08-29 22:00:00,1392.0,13.920,1392.0,1392.0,4,2026-08-29 22:45:00
14330000,Curicuriari,2026-08-29 22:00:00,1088.5,10.885,1088.0,1089.0,4,2026-08-29 22:45:00
14420000,Serrinha,2026-08-29 22:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 22:45:00
14480002,Barcelos,2026-08-29 22:00:00,502.0,5.020,502.0,502.0,4,2026-08-29 22:45:00
14110000,Cucuí,2026-08-29 23:00:00,1731.0,17.310,1731.0,1731.0,4,2026-08-29 23:45:00
14280001,Taracuá,2026-08-29 23:00:00,1392.0,13.920,1391.0,1392.0,4,2026-08-29 23:45:00
14330000,Curicuriari,2026-08-29 23:00:00,1088.0,10.880,1088.0,1089.0,4,2026-08-29 23:45:00
14420000,Serrinha,2026-08-29 23:00:00,744.0,7.440,744.0,744.0,4,2026-08-29 23:45:00
14480002,Barcelos,2026-08-29 23:00:00,501.0,5.010,501.0,502.0,4,2026-08-29 23:45:00
14110000,Cucuí,2026-08-30 00:00:00,1731.0,17.310,1731.0,1731.0,4,2026-08-30 00:45:00
14280001,Taracuá,2026-08-30 00:00:00,1391.0,13.910,1391.0,1391.0,4,2026-08-30 00:45:00
14330000,Curicuriari,2026-08-30 00:00:00,1088.0,10.880,1088.0,1089.0,4,2026-08-30 00:45:00
14420000,Serrinha,2026-08-30 00:00:00,744.0,7.440,744.0,744.0,4,2026-08-30 00:45:00
14480002,Barcelos,2026-08-30 00:00:00,501.0,5.010,501.0,501.0,4,2026-08-30 00:45:00
14110000,Cucuí,2026-08-30 01:00:00,1731.5,17.315,1731.0,1732.0,4,2026-08-30 01:45:00
14280001,Taracuá,2026-08-30 01:00:00,1391.0,13.910,1391.0,1391.0,4,2026-08-30 01:45:00
14330000,Curicuriari,2026-08-30 01:00:00,1088.5,10.885,1088.0,1089.0,4,2026-08-30 01:45:00
14420000,Serrinha,2026-08-30 01:00:00,744.0,7.440,744.0,744.0,4,2026-08-30 01:45:00
14480002,Barcelos,2026-08-30 01:00:00,501.0,5.010,501.0,501.0,4,2026-08-30 01:45:00
14110000,Cucuí,2026-08-30 02:00:00,1732.0,17.320,1732.0,1732.0,4,2026-08-30 02:45:00
14280001,Taracuá,2026-08-30 02:00:00,1391.0,13.910,1390.0,1391.0,4,2026-08-30 02:45:00
14330000,Curicuriari,2026-08-30 02:00:00,1088.0,10.880,1088.0,1089.0,4,2026-08-30 02:45:00
14420000,Serrinha,2026-08-30 02:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 02:45:00
14480002,Barcelos,2026-08-30 02:00:00,501.0,5.010,501.0,501.0,4,2026-08-30 02:45:00
14110000,Cucuí,2026-08-30 03:00:00,1732.0,17.320,1732.0,1732.0,4,2026-08-30 03:45:00
14280001,Taracuá,2026-08-30 03:00:00,1390.0,13.900,1390.0,1390.0,4,2026-08-30 03:45:00
14330000,Curicuriari,2026-08-30 03:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 03:45:00
14420000,Serrinha,2026-08-30 03:00:00,745.0,7.450,744.0,745.0,4,2026-08-30 03:45:00
14480002,Barcelos,2026-08-30 03:00:00,501.0,5.010,500.0,501.0,4,2026-08-30 03:45:00
14110000,Cucuí,2026-08-30 04:00:00,1732.0,17.320,1732.0,1732.0,4,2026-08-30 04:45:00
14280001,Taracuá,2026-08-30 04:00:00,1390.0,13.900,1390.0,1390.0,4,2026-08-30 04:45:00
14330000,Curicuriari,2026-08-30 04:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 04:45:00
14420000,Serrinha,2026-08-30 04:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 04:45:00
14480002,Barcelos,2026-08-30 04:00:00,500.0,5.000,500.0,501.0,4,2026-08-30 04:45:00
14110000,Cucuí,2026-08-30 05:00:00,1732.0,17.320,1732.0,1732.0,4,2026-08-30 05:45:00
14280001,Taracuá,2026-08-30 05:00:00,1389.5,13.895,1389.0,1390.0,4,2026-08-30 05:45:00
14330000,Curicuriari,2026-08-30 05:00:00,1088.5,10.885,1088.0,1089.0,4,2026-08-30 05:45:00
14420000,Serrinha,2026-08-30 05:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 05:45:00
14480002,Barcelos,2026-08-30 05:00:00,500.0,5.000,500.0,500.0,4,2026-08-30 05:45:00
14110000,Cucuí,2026-08-30 06:00:00,1732.0,17.320,1732.0,1732.0,4,2026-08-30 06:45:00
14280001,Taracuá,2026-08-30 06:00:00,1389.0,13.890,1389.0,1389.0,4,2026-08-30 06:45:00
14330000,Curicuriari,2026-08-30 06:00:00,1088.5,10.885,1088.0,1089.0,4,2026-08-30 06:45:00
14420000,Serrinha,2026-08-30 06:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 06:45:00
14480002,Barcelos,2026-08-30 06:00:00,500.0,5.000,500.0,500.0,4,2026-08-30 06:45:00
14110000,Cucuí,2026-08-30 07:00:00,1732.5,17.325,1732.0,1733.0,4,2026-08-30 07:45:00
14280001,Taracuá,2026-08-30 07:00:00,1389.0,13.890,1388.0,1389.0,4,2026-08-30 07:45:00
14330000,Curicuriari,2026-08-30 07:00:00,1088.5,10.885,1088.0,1089.0,4,2026-08-30 07:45:00
14420000,Serrinha,2026-08-30 07:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 07:45:00
14480002,Barcelos,2026-08-30 07:00:00,500.0,5.000,500.0,500.0,4,2026-08-30 07:45:00
14110000,Cucuí,2026-08-30 08:00:00,1733.0,17.330,1732.0,1733.0,4,2026-08-30 08:45:00
14280001,Taracuá,2026-08-30 08:00:00,1388.0,13.880,1388.0,1388.0,4,2026-08-30 08:45:00
14330000,Curicuriari,2026-08-30 08:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 08:45:00
14420000,Serrinha,2026-08-30 08:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 08:45:00
14480002,Barcelos,2026-08-30 08:00:00,499.5,4.995,499.0,500.0,4,2026-08-30 08:45:00
14110000,Cucuí,2026-08-30 09:00:00,1733.0,17.330,1733.0,1733.0,4,2026-08-30 09:45:00
14280001,Taracuá,2026-08-30 09:00:00,1388.0,13.880,1388.0,1388.0,4,2026-08-30 09:45:00
14330000,Curicuriari,2026-08-30 09:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 09:45:00
14420000,Serrinha,2026-08-30 09:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 09:45:00
14480002,Barcelos,2026-08-30 09:00:00,499.5,4.995,499.0,500.0,4,2026-08-30 09:45:00
14110000,Cucuí,2026-08-30 10:00:00,1733.0,17.330,1733.0,1733.0,4,2026-08-30 10:45:00
14280001,Taracuá,2026-08-30 10:00:00,1387.5,13.875,1387.0,1388.0,4,2026-08-30 10:45:00
14330000,Curicuriari,2026-08-30 10:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 10:45:00
14420000,Serrinha,2026-08-30 10:00:00,745.0,7.450,745.0,746.0,4,2026-08-30 10:45:00
14480002,Barcelos,2026-08-30 10:00:00,499.0,4.990,499.0,499.0,4,2026-08-30 10:45:00
14110000,Cucuí,2026-08-30 11:00:00,1733.0,17.330,1733.0,1733.0,4,2026-08-30 11:45:00
14280001,Taracuá,2026-08-30 11:00:00,1387.0,13.870,1387.0,1387.0,4,2026-08-30 11:45:00
14330000,Curicuriari,2026-08-30 11:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 11:45:00
14420000,Serrinha,2026-08-30 11:00:00,745.0,7.450,745.0,746.0,4,2026-08-30 11:45:00
14480002,Barcelos,2026-08-30 11:00:00,499.0,4.990,499.0,499.0,4,2026-08-30 11:45:00
14110000,Cucuí,2026-08-30 12:00:00,1733.0,17.330,1733.0,1733.0,4,2026-08-30 12:45:00
14280001,Taracuá,2026-08-30 12:00:00,1387.0,13.870,1387.0,1387.0,4,2026-08-30 12:45:00
14330000,Curicuriari,2026-08-30 12:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 12:45:00
14420000,Serrinha,2026-08-30 12:00:00,745.0,7.450,745.0,745.0,4,2026-08-30 12:45:00
14480002,Barcelos,2026-08-30 12:00:00,498.5,4.985,498.0,499.0,4,2026-08-30 12:45:00
14110000,Cucuí,2026-08-30 13:00:00,1733.0,17.330,1733.0,1733.0,4,2026-08-30 13:45:00
14280001,Taracuá,2026-08-30 13:00:00,1386.0,13.860,1386.0,1387.0,4,2026-08-30 13:45:00
14330000,Curicuriari,2026-08-30 13:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 13:45:00
14420000,Serrinha,2026-08-30 13:00:00,745.0,7.450,745.0,746.0,4,2026-08-30 13:45:00
14480002,Barcelos,2026-08-30 13:00:00,498.0,4.980,498.0,498.0,4,2026-08-30 13:45:00
14110000,Cucuí,2026-08-30 14:00:00,1733.0,17.330,1733.0,1733.0,4,2026-08-30 14:45:00
14280001,Taracuá,2026-08-30 14:00:00,1386.0,13.860,1386.0,1386.0,4,2026-08-30 14:45:00
14330000,Curicuriari,2026-08-30 14:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 14:45:00
14420000,Serrinha,2026-08-30 14:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 14:45:00
14480002,Barcelos,2026-08-30 14:00:00,498.0,4.980,498.0,498.0,4,2026-08-30 14:45:00
14110000,Cucuí,2026-08-30 15:00:00,1733.0,17.330,1733.0,1735.0,4,2026-08-30 15:45:00
14280001,Taracuá,2026-08-30 15:00:00,1386.0,13.860,1385.0,1386.0,4,2026-08-30 15:45:00
14330000,Curicuriari,2026-08-30 15:00:00,1088.5,10.885,1088.0,1089.0,4,2026-08-30 15:45:00
14420000,Serrinha,2026-08-30 15:00:00,746.0,7.460,745.0,746.0,4,2026-08-30 15:45:00
14480002,Barcelos,2026-08-30 15:00:00,498.0,4.980,498.0,498.0,4,2026-08-30 15:45:00
14110000,Cucuí,2026-08-30 16:00:00,1734.0,17.340,1734.0,1734.0,4,2026-08-30 16:45:00
14280001,Taracuá,2026-08-30 16:00:00,1385.0,13.850,1385.0,1386.0,4,2026-08-30 16:45:00
14330000,Curicuriari,2026-08-30 16:00:00,1088.0,10.880,1088.0,1089.0,4,2026-08-30 16:45:00
14420000,Serrinha,2026-08-30 16:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 16:45:00
14480002,Barcelos,2026-08-30 16:00:00,497.5,4.975,497.0,498.0,4,2026-08-30 16:45:00
14110000,Cucuí,2026-08-30 17:00:00,1734.0,17.340,1734.0,1734.0,4,2026-08-30 17:45:00
14280001,Taracuá,2026-08-30 17:00:00,1385.0,13.850,1385.0,1385.0,4,2026-08-30 17:45:00
14330000,Curicuriari,2026-08-30 17:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 17:45:00
14420000,Serrinha,2026-08-30 17:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 17:45:00
14480002,Barcelos,2026-08-30 17:00:00,497.0,4.970,497.0,497.0,4,2026-08-30 17:45:00
14110000,Cucuí,2026-08-30 18:00:00,1734.0,17.340,1734.0,1734.0,4,2026-08-30 18:45:00
14280001,Taracuá,2026-08-30 18:00:00,1384.5,13.845,1384.0,1385.0,4,2026-08-30 18:45:00
14330000,Curicuriari,2026-08-30 18:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 18:45:00
14420000,Serrinha,2026-08-30 18:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 18:45:00
14480002,Barcelos,2026-08-30 18:00:00,497.0,4.970,497.0,497.0,4,2026-08-30 18:45:00
14110000,Cucuí,2026-08-30 19:00:00,1734.0,17.340,1734.0,1734.0,4,2026-08-30 19:45:00
14280001,Taracuá,2026-08-30 19:00:00,1384.0,13.840,1384.0,1384.0,4,2026-08-30 19:45:00
14330000,Curicuriari,2026-08-30 19:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 19:45:00
14420000,Serrinha,2026-08-30 19:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 19:45:00
14480002,Barcelos,2026-08-30 19:00:00,497.0,4.970,497.0,497.0,4,2026-08-30 19:45:00
14110000,Cucuí,2026-08-30 20:00:00,1734.0,17.340,1734.0,1734.0,4,2026-08-30 20:45:00
14280001,Taracuá,2026-08-30 20:00:00,1384.0,13.840,1384.0,1384.0,4,2026-08-30 20:45:00
14330000,Curicuriari,2026-08-30 20:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 20:45:00
14420000,Serrinha,2026-08-30 20:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 20:45:00
14480002,Barcelos,2026-08-30 20:00:00,497.0,4.970,496.0,497.0,4,2026-08-30 20:45:00
14110000,Cucuí,2026-08-30 21:00:00,1734.0,17.340,1734.0,1734.0,4,2026-08-30 21:45:00
14280001,Taracuá,2026-08-30 21:00:00,1384.0,13.840,1383.0,1384.0,4,2026-08-30 21:45:00
14330000,Curicuriari,2026-08-30 21:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 21:45:00
14420000,Serrinha,2026-08-30 21:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 21:45:00
14480002,Barcelos,2026-08-30 21:00:00,496.0,4.960,496.0,497.0,4,2026-08-30 21:45:00
14110000,Cucuí,2026-08-30 22:00:00,1734.0,17.340,1734.0,1735.0,4,2026-08-30 22:45:00
14280001,Taracuá,2026-08-30 22:00:00,1383.0,13.830,1383.0,1383.0,4,2026-08-30 22:45:00
14330000,Curicuriari,2026-08-30 22:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 22:45:00
14420000,Serrinha,2026-08-30 22:00:00,746.0,7.460,746.0,746.0,4,2026-08-30 22:45:00
14480002,Barcelos,2026-08-30 22:00:00,496.0,4.960,496.0,496.0,4,2026-08-30 22:45:00
14110000,Cucuí,2026-08-30 23:00:00,1735.0,17.350,1734.0,1735.0,4,2026-08-30 23:45:00
14280001,Taracuá,2026-08-30 23:00:00,1383.0,13.830,1382.0,1383.0,4,2026-08-30 23:45:00
14330000,Curicuriari,2026-08-30 23:00:00,1088.0,10.880,1088.0,1088.0,4,2026-08-30 23:45:00
